"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"_ACKAG~1.JSO-slack"	".JSO-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:42 IST"	"2892"	"142451221"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ACKAG~1.JSO-slack"
"_EADME.md"	".md"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:44 IST"	"16680"	"142451222"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_EADME.md"
"_EADME.md-slack"	".md-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:44 IST"	"3800"	"142451222"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_EADME.md-slack"
"_corn"	""	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:46 IST"	"2192"	"142457349"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_corn"
"_corn-slack"	""	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:46 IST"	"1904"	"142457349"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_corn-slack"
"_ENERA~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:46 IST"	"1737"	"142457353"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ENERA~1.JS"
"_ENERA~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:46 IST"	"2359"	"142457353"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ENERA~1.JS-slack"
"_PDATE~1.SH"	".SH"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:46 IST"	"307"	"142457356"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_PDATE~1.SH"
"_PDATE~1.SH-slack"	".SH-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:46 IST"	"3789"	"142457356"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_PDATE~1.SH-slack"
"_EEP~1"	""	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:50 IST"	"0"	"142459398"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_EEP~1"
"_CORNE~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"112893"	"142459400"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_CORNE~1.JS"
"_CORNE~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"1795"	"142459400"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_CORNE~1.JS-slack"
"_corn.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"119072"	"142459401"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_corn.js"
"_corn.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"3808"	"142459401"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_corn.js-slack"
"_CORN_~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"41067"	"142459404"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_CORN_~1.JS"
"_CORN_~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"3989"	"142459404"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_CORN_~1.JS-slack"
"_CORN_~2.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"44948"	"142459407"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_CORN_~2.JS"
"_CORN_~2.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:32 IST"	"2022-07-19 11:41:48 IST"	"108"	"142459407"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_CORN_~2.JS-slack"
"_ALKES~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:48 IST"	"11950"	"142459409"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ALKES~1.JS"
"_ALKES~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:48 IST"	"338"	"142459409"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ALKES~1.JS-slack"
"_alk.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"13179"	"142459410"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_alk.js"
"_alk.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3205"	"142459410"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_alk.js-slack"
"_ONFIG~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"274"	"142471686"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~1.JS"
"_ONFIG~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"3822"	"142471686"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~1.JS-slack"
"_ONFIG~2.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"374"	"142471689"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~2.JS"
"_ONFIG~2.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"3722"	"142471689"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~2.JS-slack"
"_ONFIG~3.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"235"	"142471692"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~3.JS"
"_ONFIG~3.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"3861"	"142471692"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~3.JS-slack"
"_ONFIG~4.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"243"	"142471695"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~4.JS"
"_ONFIG~4.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:52 IST"	"3853"	"142471695"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONFIG~4.JS-slack"
"_XPRES~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"25447"	"142474246"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_XPRES~1.JS"
"_XPRES~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3225"	"142474246"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_XPRES~1.JS-slack"
"_DENTI~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"11518"	"142474248"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_DENTI~1.JS"
"_DENTI~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"770"	"142474248"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_DENTI~1.JS-slack"
"_ndex.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"2217"	"142474249"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ndex.js"
"_ndex.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"1879"	"142474249"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ndex.js-slack"
"_ocation.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"787"	"142474250"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ocation.js"
"_ocation.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3309"	"142474250"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ocation.js-slack"
"_ocutil.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"1055"	"142474251"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ocutil.js"
"_ocutil.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3041"	"142474251"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ocutil.js-slack"
"_val.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"6328"	"142474252"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_val.js"
"_val.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"1864"	"142474252"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_val.js-slack"
"_ode.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"1194"	"142474253"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ode.js"
"_ode.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"2902"	"142474253"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ode.js-slack"
"_ptions.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"5026"	"142474254"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ptions.js"
"_ptions.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3166"	"142474254"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ptions.js-slack"
"_ARSEU~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3009"	"142474256"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ARSEU~1.JS"
"_ARSEU~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"1087"	"142474256"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ARSEU~1.JS-slack"
"_tate.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3590"	"142474257"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_tate.js"
"_tate.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"506"	"142474257"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_tate.js-slack"
"_TATEM~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"22443"	"142474259"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_TATEM~1.JS"
"_TATEM~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"2133"	"142474259"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_TATEM~1.JS-slack"
"_OKENC~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3238"	"142474262"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_OKENC~1.JS"
"_OKENC~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"858"	"142474262"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_OKENC~1.JS-slack"
"_okenize.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"23028"	"142474263"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_okenize.js"
"_okenize.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"1548"	"142474263"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_okenize.js-slack"
"_OKENT~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"5390"	"142474265"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_OKENT~1.JS"
"_OKENT~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"2802"	"142474265"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_OKENT~1.JS-slack"
"_til.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"240"	"142474266"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_til.js"
"_til.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:33 IST"	"2022-07-19 11:41:50 IST"	"3856"	"142474266"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_til.js-slack"
"_HITES~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"475"	"142474268"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_HITES~1.JS"
"_HITES~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"3621"	"142474268"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_HITES~1.JS-slack"
"_corn.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:52 IST"	"2109"	"142484485"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_corn.js"
"_corn.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:52 IST"	"1987"	"142484485"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_corn.js-slack"
"_XPRES~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"16316"	"142485510"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_XPRES~1.JS"
"_XPRES~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"68"	"142485510"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_XPRES~1.JS-slack"
"_ndex.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"1766"	"142485511"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ndex.js"
"_ndex.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"2330"	"142485511"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ndex.js-slack"
"_ARSEU~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"59"	"142485513"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ARSEU~1.JS"
"_ARSEU~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"4037"	"142485513"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ARSEU~1.JS-slack"
"_tate.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"4098"	"142485514"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_tate.js"
"_tate.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"4094"	"142485514"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_tate.js-slack"
"_TATEM~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"14141"	"142485516"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_TATEM~1.JS"
"_TATEM~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:50 IST"	"2243"	"142485516"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_TATEM~1.JS-slack"
"_okenize.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:52 IST"	"3676"	"142485517"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_okenize.js"
"_okenize.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:52 IST"	"420"	"142485517"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_okenize.js-slack"
"_ndex.js"	".js"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:52 IST"	"11534"	"142489093"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ndex.js"
"_ndex.js-slack"	".js-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:52 IST"	"754"	"142489093"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ndex.js-slack"
"_ONIC_~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:28 IST"	"435"	"142490119"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONIC_~1.JS"
"_ONIC_~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:28 IST"	"3661"	"142490119"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ONIC_~1.JS-slack"
"_ICENSE"	""	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:28 IST"	"1085"	"142490120"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ICENSE"
"_ICENSE-slack"	""	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:28 IST"	"3011"	"142490120"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ICENSE-slack"
"_ACKAG~1.JSO"	".JSO"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:26 IST"	"3053"	"142490122"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ACKAG~1.JSO"
"_ACKAG~1.JSO-slack"	".JSO-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:26 IST"	"1043"	"142490122"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ACKAG~1.JSO-slack"
"_EADME.md"	".md"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:28 IST"	"65150"	"142490123"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_EADME.md"
"_EADME.md-slack"	".md-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:28 IST"	"386"	"142490123"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_EADME.md-slack"
"_JVBUN~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:32 IST"	"277626"	"142494214"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_JVBUN~1.JS"
"_JVBUN~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:32 IST"	"902"	"142494214"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_JVBUN~1.JS-slack"
"_JVMIN~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:36 IST"	"120263"	"142494216"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_JVMIN~1.JS"
"_JVMIN~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:34 IST"	"2022-07-19 11:41:36 IST"	"2617"	"142494216"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_JVMIN~1.JS-slack"
"_JVMIN~1.MAP"	".MAP"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:35 IST"	"2022-07-19 11:41:48 IST"	"140528"	"142494219"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_JVMIN~1.MAP"
"_JVMIN~1.MAP-slack"	".MAP-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:35 IST"	"2022-07-19 11:41:48 IST"	"2832"	"142494219"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_JVMIN~1.MAP-slack"
"_ODENT~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:35 IST"	"2022-07-19 11:41:38 IST"	"215265"	"142494221"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ODENT~1.JS"
"_ODENT~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:35 IST"	"2022-07-19 11:41:38 IST"	"1823"	"142494221"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_ODENT~1.JS-slack"
"_EGENE~1.JS"	".JS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:35 IST"	"2022-07-19 11:41:48 IST"	"1109497"	"142494224"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_EGENE~1.JS"
"_EGENE~1.JS-slack"	".JS-slack"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:35 IST"	"2022-07-19 11:41:48 IST"	"519"	"142494224"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_EGENE~1.JS-slack"
"_JVD~1.TS"	".TS"	"r"	"yes"	"2022-09-09 00:00:00 IST"	"2022-09-09 18:48:36 IST"	"2022-07-19 11:41:50 IST"	"9175"	"142554118"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/_JVD~1.TS"
